ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000187555.17,2227.633302454864,0.39341586798786127,0.15813206128425897,0.006708329635390888,0.042144130767893286,USP7
ENSG00000187559.6,11.466634205631518,1.7418405717424246,1.057219761453865,0.0032800375004908345,0.024757294670279185,FOXD4L3
ENSG00000187583.11,5.875715271049269,-0.9008818130415075,1.317476301935768,0.0172581515005907,0.08488421504383577,PLEKHN1
ENSG00000187605.16,150.1810837302001,0.4248421372748684,0.24289356697467585,0.033849422175859546,0.1355069765355293,TET3
ENSG00000187607.16,90.18338115362249,0.026337544907998896,0.22494203467099635,0.8868030213109156,0.9534215992164258,ZNF286A
ENSG00000187608.10,83.8038004386153,-0.391686528262665,0.34037599323385415,0.09240088205087184,0.2679427777404437,ISG15
ENSG00000187609.16,32.508739394833334,-0.44741889237559623,0.34730962467839077,0.06318949337939009,0.20938811958248332,EXD3
ENSG00000187624.9,18.85342682079423,-0.2975095208277437,0.3666018930559709,0.18381932298223674,0.4115827375073523,LIAT1
ENSG00000187626.9,60.748673507169634,-0.1583850760736643,0.22800640711500308,0.3967970789243901,0.6431262107843587,ZKSCAN4
ENSG00000187630.18,78.38685748547164,0.027041326948715562,0.30023121657503654,0.8928192085208881,0.9559212206742798,DHRS4L2
ENSG00000187634.13,73.44114261916566,-0.8766333476651661,0.31519907928752927,7.334460867429103e-4,0.007636237539760727,SAMD11
ENSG00000187650.4,9.365520725266448,-0.1152293045217041,0.3632013081093752,0.5059548060416397,0.726620785469298,VMAC
ENSG00000187676.8,83.69683538268927,-0.10959355934137677,0.22102409525246897,0.5497728470943661,0.7619651391834505,B3GLCT
ENSG00000187713.7,88.26600449129084,-0.14475803088224282,0.230495688390523,0.44097733119124444,0.6788598697229569,TMEM203
ENSG00000187720.15,17.934911353348426,-0.09694669290129222,0.31451356847477024,0.6225164949000129,0.8086591753455069,THSD4
ENSG00000187735.16,175.86124901982603,0.17884298635923127,0.2395084065749309,0.35412359264713117,0.604567740657682,TCEA1
ENSG00000187736.14,93.31402858151279,0.3662277124622555,0.26581857710607415,0.0801353701786527,0.24502297298113324,NHEJ1
ENSG00000187741.16,244.19010456932907,-0.9454442727940878,0.30833262305426407,2.6327849575105054e-4,0.003318720335996838,FANCA
ENSG00000187742.15,140.82326843890758,-0.03716447174892852,0.19534978356819407,0.8255866128365212,0.9220539924339509,SECISBP2
ENSG00000187764.12,56.26951754995288,0.2032148513350596,0.2362931673929029,0.28987299526473187,0.540341468056402,SEMA4D
ENSG00000187775.17,12.088262863465335,-0.525200900181976,0.6505508160144085,0.04716920756752789,0.17187839220238121,DNAH17
ENSG00000187778.14,271.37097654717206,-0.06601178393212456,0.21955528876897798,0.7164232575597329,0.864410545811854,MCRS1
