gene_symbol,log2FoldChange_all_24hrs_genes,log2FoldChange_all_48hrs_genes,log2FoldChange_all_72hrs_genes,log2FoldChange_all_96hrs_genes,log2FoldChange_all_CDK11i_genes
HSPD1,0.21686531679156298,-0.19169970274054277,-0.39111721822289447,-0.6017131814963393,0.1839540501132966
HSPE1,0.06320180459873699,-0.27119600683636336,-0.22646962673435683,-0.5024219674560558,-1.4810401595515346
HSPG2,0.7333413692672663,0.7998861133890932,1.0149587710993835,1.1130396229911979,-0.5533101262366535
HSPH1,0.05354385944453458,-0.07989708323043312,0.39283378031199045,0.098765528119988,0.8917770520390034
HTATIP2,-0.9838214245260216,-1.569947867481282,-1.3903578207018124,-1.450165926925892,-0.2512729757497014
HTATSF1,0.06384100630937044,0.47199548404570496,0.4452364112132821,0.5736629983887285,0.5445055078925182
HTR1D,0.06408175256839996,NA,NA,NA,NA
HTR7,-0.05515710501520182,-0.10394021641779483,-0.42528327049754083,0.7248481430592316,-0.03807638967265215
HTRA1,-1.6541241664826265,-2.4956601543680095,-1.344401611651549,-0.6186028650070826,-0.7979962759760595
HTRA2,0.2260048943394199,0.023869872584406208,0.10719806400767268,-0.36288001254699354,-1.9034486920514928
HTRA3,-1.519313570589054,-1.7655896349606415,-2.0510165725658944,-0.896261860356925,-0.5286313794325118
HTT,0.06542133193952286,0.14903998354961612,0.2855410074926854,0.37507647148567125,0.597601694118205
HUS1,-0.1728251044573525,-0.5653677650304247,-1.027922844677481,-1.0115799299095143,1.3055263898834069
HUWE1,0.1343000099428826,-0.3100818719320937,-0.4487483655909791,-0.46432913997958125,-0.27494395657548515
HVCN1,-0.007966114754778262,0.013219225017339844,-0.07901050986810354,-1.0011626586318725,-0.07508752022698427
HYAL2,-0.5710927374998997,-0.9467464739563076,-0.8119936710241138,-0.7394856786471303,-1.8902686662310848
HYAL3,-1.4138968207624398,-1.5021914871232227,-0.9625658489652938,-1.2404667414145922,-0.2696208073744166
HYCC1,0.7184481347971997,0.7231280023518916,0.6246838561706067,0.6507501441340295,0.6004912104295786
HYCC2,0.3946812645543129,0.3707018316999475,0.3189947498347895,0.5918677791620804,1.2421138899739719
HYDIN,-0.31126669278643765,0.05604917437753978,0.6347795041201851,1.3093131637790267,-0.25989029842086087
HYI,-0.539421484557824,-1.4464743833068803,-1.2574703946152257,-1.6800447756490828,-1.188742146413948
HYKK,-0.02511991813501718,-0.2656467585717497,-1.9977005715471432,-1.135790531061487,-0.2717428433821484
HYLS1,0.0814047898334063,-0.2906906489453271,-1.002178025099035,-0.9075561902863366,-0.5005567062521018
HYOU1,-0.10182533989540328,-0.8630258468223293,-0.524128733779822,-0.25617119652743214,0.5268149322772531
HYPK,0.02138975609989678,0.8589604663320365,2.115067271734823,1.7732800083001843,0.009674445295241536
IAH1,-0.13342408570798686,0.21895571172868583,-0.06528536981561485,-0.07827010208092872,-0.3598401683454485
IARS1,0.46361377078887506,0.3819177832588689,-0.18799658025412316,0.36323117406849104,0.5520557743319934
IARS2,-0.17353506067988597,-0.1660511963085996,-0.3742758178223198,-0.3106555465847237,-0.4176265019279578
IBA57,-1.2357797464919922,-1.2317118053671132,-1.0397115414174005,-1.8708927983614272,-0.3233874546877004
IBTK,-0.10205202411787219,0.012418012398678605,-0.042829123925683006,-0.03341123701629884,-0.16714529597767108
ICA1,0.08459760522678023,1.07653836873561,1.0696386674892782,1.1471767676637494,-2.0225233930364954
ICA1L,0.10842551788923768,0.1395858837050651,0.38584891944177013,0.25587180721425773,-0.8031241096096189
ICAM1,0.5587885633941756,0.9252494006975455,0.6731837922803854,0.7836483609806845,0.45998993882361106
ICAM2,0.249812208482376,0.48727150719655116,0.7664654313277558,0.6701110294830843,-0.09547288804815728
ICAM3,-0.42694864380697944,-0.26573996291453245,-1.1576560154339146,-0.3002835252474731,-0.5040869717741868
ICAM5,0.12729284764390653,0.8298311831265803,0.3036290347232095,0.7863186806896655,-0.29800342182865275
ICE1,0.20147022168703752,-0.0029932285926265478,0.3172869021158896,0.058639288447571054,1.3641692375193242
ICE2,-0.06958883410848056,0.27556524329078214,0.005214658299936721,0.08080710655659586,0.16016264316414608
ICMT,-0.7622422011269672,-1.3223633593923316,-1.0155320189730193,-0.5593649567227126,-0.4000794626870366
ICOSLG,-0.04300811870427556,0.4611186093618949,0.41187778304141226,0.1334538333862459,-0.5216917779055017
ID1,0.8466855522990802,1.3296920836054187,2.2146045111837642,2.508205055471566,-0.005526681049004169
ID2,0.7419251117677877,1.3027911302607549,2.1201884815145804,2.7769217591852215,1.6028215290855632
ID3,0.6217364351922294,1.1691920512847238,2.1326359344763293,2.7989208233867773,0.28332303018214833
ID4,0.12077829729671487,NA,NA,0.4953972926206308,NA
IDE,-0.5246220457508061,-0.2658848855195004,-0.21219256248422025,-0.10635224857730964,0.3294017950985704
