ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_symbol
ENSG00000143178,31.48998080749402,1.3720216887761705,0.3751476534083665,3.1541592999146825e-5,1.1506866672597921e-4,TBX19
ENSG00000143322,1044.6284729478718,1.7874044134439941,0.15826831394602336,1.398022330976308e-30,5.0078826412257287e-29,ABL2
ENSG00000143367,176.27462183310874,1.7257515966232957,0.15374063343757077,3.48079735014261e-30,1.2252255661770959e-28,TUFT1
ENSG00000143622,167.72277151891768,1.168946487710111,0.14881231600974354,7.263446550107848e-16,8.963037807498103e-15,RIT1
ENSG00000143751,183.01076570867244,1.24632652134001,0.1527165792409785,5.654547299819298e-17,7.802409781816985e-16,SDE2
ENSG00000143851,887.4748843435701,1.1271140157158037,0.08351307550717917,3.0024283883777344e-42,2.184771545211009e-40,PTPN7
ENSG00000144233,119.05585410987653,1.0222756416096526,0.183093491528823,5.020229947211659e-9,3.092758973174016e-8,AMMECR1L
ENSG00000144597,189.82350783725454,1.7492784195606068,0.14694330299204555,1.3514492885586272e-33,5.927018271740769e-32,EAF1
ENSG00000144655,286.3874301024444,1.4730578972203212,0.1252620135791208,8.091222801185105e-33,3.4014578340629717e-31,CSRNP1
ENSG00000144659,372.46557470140436,1.1415671616920424,0.1057260424875948,6.68378681460293e-28,2.0580229343560104e-26,SLC25A38
ENSG00000144802,109.49872870572183,1.2867663146341493,0.18945378186645184,1.6468447948374111e-12,1.4904266863260834e-11,NFKBIZ
ENSG00000144834,95.383074617623,1.821499274196879,0.23923667596196999,3.0072026651676408e-15,3.47068831064547e-14,TAGLN3
ENSG00000145241,206.6241624469528,1.1834832669038662,0.14574788581283632,8.208824027350481e-17,1.1128202797979636e-15,CENPC
ENSG00000145390,117.14645555217398,1.5935484045782264,0.18706945076511003,2.0634935612145277e-18,3.188981906459823e-17,USP53
ENSG00000145495,829.1373940286168,1.0898973345727905,0.07801013017777489,4.589080754045623e-45,3.818821199789658e-43,MARCHF6
ENSG00000145781,151.84856551876925,1.2198422425235058,0.1672062834659801,5.1330903482725794e-14,5.275152443408432e-13,COMMD10
ENSG00000146094,8.187032410715961,1.7280072032873672,0.7947029691394868,0.0022482364204412537,0.00576883813954779,DOK3
ENSG00000146587,395.82788225485615,1.3661498354886903,0.10848477152052466,3.0808299927799874e-37,1.6444943517381862e-35,RBAK
ENSG00000146592,78.83484864707152,2.1986140495691013,0.26392428091922243,9.045394915791959e-18,1.3247258420447304e-16,CREB5
ENSG00000146757,48.23044833644607,1.1470151930389294,0.2807710519193052,7.582377986795465e-6,3.036506603942004e-5,ZNF92
ENSG00000147050,138.62731423991673,2.2179143386596314,0.18010970077674987,7.248579032369977e-36,3.641569410472682e-34,KDM6A
ENSG00000147121,62.451942495582415,1.020443662219787,0.2388374529033039,4.063791088215655e-6,1.6943252309474678e-5,KRBOX4
ENSG00000147133,510.21894818578994,1.2414282453835768,0.09369250402496138,7.899990303347467e-41,5.275437969235363e-39,TAF1
ENSG00000147416,244.18661122158346,1.0874045261032184,0.13110452186155272,2.2127541997669575e-17,3.1359268471282465e-16,ATP6V1B2
ENSG00000147854,81.20864252826802,1.4643460096947507,0.22595693872725217,1.1585640058288006e-11,9.611461207865004e-11,UHRF2
ENSG00000148175,262.6664400427997,1.1446332538388664,0.12575963055769246,1.7588350500919858e-20,3.1467052213718474e-19,STOM
ENSG00000148339,72.83382094916864,1.2594589794347775,0.23323335261292916,1.0620156450072932e-8,6.303338650890032e-8,SLC25A25
ENSG00000148677,13.779655320109235,1.4690604710592168,0.5749476795914191,0.0010170395628867235,0.0028269529680269695,ANKRD1
ENSG00000148737,478.41072012965964,1.150274644746182,0.09565963560714993,4.952431178035821e-34,2.2447793498879126e-32,TCF7L2
ENSG00000149054,21.571817089608956,1.1005225362475013,0.44083359838108455,0.0019033932967805953,0.0049616647432704775,ZNF215
ENSG00000149201,11.419237233715648,1.331128003634531,0.6390473119313723,0.0036511407745306234,0.008941602980426868,CCDC81
ENSG00000149308,220.94782286020597,1.4161341015374695,0.14891213984146068,2.4431050278195535e-22,5.0695991414869435e-21,NPAT
ENSG00000149591,44.34146902730035,1.0567575230624024,0.2947427911410801,6.370965723438943e-5,2.2156378224227115e-4,TAGLN
ENSG00000149596,12.256184156090763,1.654246741205031,0.6136435671184223,6.167500719826455e-4,0.0017970916534498812,JPH2
ENSG00000149781,23.570214014577303,1.3463417067173427,0.415305259115664,1.4870084662649635e-4,4.8462917015628764e-4,FERMT3
ENSG00000151012,999.6664663569976,2.518443381176083,0.08563878038530673,1.9945753362457574e-191,4.6237105687514155e-188,SLC7A11
ENSG00000151332,117.80511470441873,1.1615440735150806,0.19370045708973535,3.7269052010456196e-10,2.6339934972720938e-9,MBIP
ENSG00000151553,236.82542264622802,1.3211942418234777,0.13304177946187207,4.721273282925081e-24,1.1119318078668402e-22,FHIP2A
ENSG00000151892,31.334609068031583,1.0334586142749955,0.36128156932274574,7.772000622894136e-4,0.0022172337220060325,GFRA1
ENSG00000152223,621.8430646802818,1.2571242972884242,0.10238543737065076,1.776754474906715e-35,8.684155079611827e-34,EPG5
ENSG00000152443,77.35435821768904,1.0523377689695952,0.22007755354247044,3.577444227463518e-7,1.750638946895371e-6,ZNF776
ENSG00000152454,55.80227797655254,1.5293458547967653,0.2669093872764395,1.2213203463489594e-9,8.125611012793999e-9,ZNF256
ENSG00000152520,217.267987651318,1.214602254308844,0.13811736853145615,2.382536606821367e-19,3.9290062519197486e-18,PAN3
ENSG00000153207,509.9616043194549,1.4466518186536186,0.10039904353144162,6.1513252479769e-48,6.086436268226899e-46,AHCTF1
ENSG00000153233,9.270907295590701,1.6782304276549527,0.747931009209752,0.001958995063453666,0.005095962310782725,PTPRR
ENSG00000153714,82.73188833030102,1.5426067011898192,0.23618985195406422,8.245024441815897e-12,6.94662573298788e-11,LURAP1L
ENSG00000153975,75.55130487645785,1.2237636783968942,0.22320160708685965,6.783379832095969e-9,4.1257085657954005e-8,ZUP1
ENSG00000154447,174.72025517323337,1.0049674744930832,0.14934839130365418,3.979107138391502e-12,3.465859985758395e-11,SH3RF1
ENSG00000154803,156.86880880138105,1.3123946417193733,0.16407629735332796,1.851948742917652e-16,2.4372726886719173e-15,FLCN
ENSG00000155275,56.838416198736944,1.4477020657852446,0.2690873673922651,9.572696588747976e-9,5.708788957942426e-8,TRMT44
ENSG00000155307,4.191355741552171,5.57521680657182,2.554517148928636,6.779837377715492e-5,2.345765908916616e-4,SAMSN1
ENSG00000155545,152.3520240494245,1.4150770323982365,0.16152663173675932,2.8457011805891945e-19,4.669079176685628e-18,MIER3
ENSG00000155744,289.21154562395475,1.2421138899739719,0.12787323637138595,4.315962713477345e-23,9.554587578662604e-22,HYCC2
ENSG00000155962,7.878136233303567,1.0661695144520136,0.7725964369208629,0.01773210883734044,0.03644571628923665,CLIC2
ENSG00000156232,270.0476516815185,1.7126177649308534,0.1274684277572507,3.9556613794810267e-42,2.8276879825920094e-40,WHAMM
ENSG00000156304,241.94200640413078,1.0664212462920089,0.13297671990328747,2.228054120299013e-16,2.915696307265491e-15,SCAF4
ENSG00000156427,40.41640744335477,2.0986926595390027,0.3481103755546963,1.3850178859559877e-10,1.0318955571812586e-9,FGF18
ENSG00000156869,42.629680894932186,1.1731289458097591,0.3112397036221373,2.7357297345039872e-5,1.005952558391031e-4,FRRS1
ENSG00000156976,1637.6701332313703,1.4184848753647032,0.07655853061703623,1.872676711132196e-77,5.627393516952249e-75,EIF4A2
ENSG00000157036,290.6349958708272,1.1302098079341536,0.12871443575966382,2.940725998511105e-19,4.8103992719596476e-18,EXOG
ENSG00000157540,387.28952663783656,1.0192372003414945,0.10879373409594366,1.7622565341618624e-21,3.388167864910491e-20,DYRK1A
ENSG00000157741,80.52527772636503,1.0227409659630218,0.2285219311964181,1.6313584195195988e-6,7.1954479678022645e-6,UBN2
ENSG00000158987,145.55090233624637,1.021648954942497,0.17641427062023568,1.5480756263055294e-9,1.0166176927583903e-8,RAPGEF6
ENSG00000159208,11.12406975126927,1.1019657266570047,0.6022329103652204,0.00855231228637925,0.019081310528128156,CIART
ENSG00000159450,4.48999586385105,2.2093687128436725,1.2891918844523933,0.005147219475044973,0.012145402126153088,TCHH
ENSG00000159459,240.52234458750578,1.0008398097107065,0.1257166729214768,4.122327390061628e-16,5.246510318316081e-15,UBR1
ENSG00000160588,13.63285366502617,1.809700969169903,0.5716974227280449,1.3885920192895104e-4,4.557581451660778e-4,MPZL3
ENSG00000160613,479.68239195406323,1.144323201288209,0.10213025606984878,7.197882618188342e-30,2.5010715470094693e-28,PCSK7
ENSG00000160633,520.5494257827373,1.418883240448618,0.10010195220270225,2.0519300495965586e-46,1.8811677352996247e-44,SAFB
ENSG00000160888,900.7330795012327,1.0703792087695578,0.08325047659134716,1.6711855108309422e-38,9.685116887233464e-37,IER2
ENSG00000161847,182.3387238430184,1.009852438479216,0.14495941712263408,7.496749064161168e-13,6.991364773801337e-12,RAVER1
ENSG00000162231,474.6845907563772,1.2052054650110482,0.09431436676977373,3.860666677066231e-38,2.1828236295733008e-36,NXF1
ENSG00000162461,12.497083272363994,2.2113718673320677,0.6182525879649821,2.98972395700226e-5,1.0938951668607819e-4,SLC25A34
ENSG00000162601,345.4555288822562,1.267122419433207,0.10876922376091969,3.9241173821148094e-32,1.5418075728711141e-30,MYSM1
ENSG00000162613,914.5054211011825,1.108723076907427,0.07678058124939065,6.258089092486501e-48,6.154546163865361e-46,FUBP1
ENSG00000162616,101.35867658573166,1.6338740886644787,0.20557573345137328,2.2109200512097322e-16,2.8956093358337627e-15,DNAJB4
ENSG00000162650,66.54717072624409,1.216523537185368,0.24712684023636686,1.3683206084217569e-7,7.075761157699124e-7,ATXN7L2
ENSG00000162733,137.8274332781712,1.9748855558882807,0.19922249337242987,2.9544704944905784e-24,7.113084972418192e-23,DDR2
ENSG00000162772,23.24355340692597,2.5395957831033344,0.48440757592450634,1.2959866114013174e-8,7.59479044536265e-8,ATF3
ENSG00000162775,260.7650844947238,1.3197734993949835,0.12261912889741027,8.093264500513786e-28,2.4593521170381498e-26,RBM15
ENSG00000162998,11.614780413842539,3.044080254970898,0.7425109415778551,4.001522166984263e-6,1.6696503009424953e-5,FRZB
ENSG00000163002,129.4382850828324,1.3639169593347906,0.17323647841108203,5.048349332418756e-16,6.340523577179501e-15,NUP35
ENSG00000163053,15.557909576392808,1.378016565412332,0.6210822958561074,0.0024820434945295507,0.006312022702287557,SLC16A14
ENSG00000163376,52.54401563575518,1.762018192307352,0.28867619719280874,1.0902872848679089e-10,8.202175137483337e-10,KBTBD8
ENSG00000163393,49.939116994334775,1.3104063046377141,0.28841777523331713,7.742186918226123e-7,3.593606038960392e-6,SLC22A15
ENSG00000163491,26.23166355097368,1.1199400520727556,0.40407616007979213,8.505673475523537e-4,0.002402882372690119,NEK10
ENSG00000163510,605.2977835219767,1.5811898006421419,0.08744548052049704,5.2704168319741576e-74,1.4020172775810599e-71,CWC22
ENSG00000163602,755.8851261177066,1.0894708585217394,0.08287149264476806,3.5101129383971872e-40,2.2602620099750457e-38,RYBP
ENSG00000163734,9.836880013899046,1.0166681720461317,0.6633240853183624,0.01623743257431043,0.03375414019771142,CXCL3
ENSG00000163743,113.37227492056304,1.1973268380244504,0.18121521186815273,6.89811555045969e-12,5.869728423561058e-11,RCHY1
ENSG00000163874,91.70696118621966,1.041796351848389,0.21664520683674604,3.0313475136704433e-7,1.5001426076343484e-6,ZC3H12A
ENSG00000163877,137.34698838043906,1.0565731850568478,0.17277732450091632,2.0215052324659393e-10,1.4842970772499909e-9,SNIP1
ENSG00000164082,6.225161532071385,3.145928179221834,1.0606841910332745,3.5817765851347194e-4,0.0010947728130906215,GRM2
ENSG00000164151,483.74143766615657,1.3641692375193242,0.10386094868770666,3.021531389384147e-40,1.9534019862763564e-38,ICE1
ENSG00000164180,171.81632962061812,1.286402370609072,0.15659697791706353,3.2640292735376954e-17,4.581782268312818e-16,TMEM161B
ENSG00000164309,77.77138040620953,3.1624039865468987,0.2723399977228319,3.4977764343536376e-32,1.3843516634208896e-30,CMYA5
ENSG00000164327,515.6549183399967,1.2035444462139409,0.0990448826470086,9.36875995923827e-35,4.3685881568551554e-33,RICTOR
ENSG00000164406,22.780060987770344,1.6913328770767495,0.448564088576042,1.5226143098433354e-5,5.835489467602221e-5,LEAP2
ENSG00000164442,82.17583792867849,1.333068038120936,0.21815092988167803,1.4787949379124835e-10,1.0992398285618815e-9,CITED2
ENSG00000164463,570.5108816921853,1.645280209852466,0.0940538072800502,1.9063862389939676e-69,4.617153656739569e-67,CREBRF
ENSG00000164683,90.58025712514971,1.0713002239345109,0.20680226046421968,4.3734633424106174e-8,2.401630783664876e-7,HEY1
ENSG00000164715,32.07101170846483,1.0805015009794663,0.3860357563126412,8.74175622150771e-4,0.0024622891547718385,LMTK2
ENSG00000164916,567.5489011942133,1.0294296342397309,0.09242387935679217,1.8955321027522127e-29,6.4755367223916124e-28,FOXK1
ENSG00000165194,6.996482142319162,2.5654540327021293,0.9212006439955389,4.359870855654373e-4,0.001310141192124139,PCDH19
ENSG00000165272,11.753656352142757,2.267368997283795,0.6943693758767095,7.80790652257946e-5,2.6724087564205205e-4,AQP3
ENSG00000165338,73.87141341430946,1.4347748872677706,0.23121686076426876,7.498956669829703e-11,5.729075794789388e-10,HECTD2
ENSG00000166012,2085.293059333687,1.4112401935378929,0.06740651892753113,3.025153665118653e-98,1.5835215652864643e-95,TAF1D
ENSG00000166016,25.055982729114675,1.4200447853271696,0.40957694736561706,6.194412327334104e-5,2.1588644509375107e-4,ABTB2
ENSG00000166225,176.35081613219822,1.141321574501048,0.1477688477579089,2.165107380773742e-15,2.5477300556791525e-14,FRS2
ENSG00000166669,35.58519334474848,1.1084645625115819,0.3349464765455732,1.571488693877505e-4,5.105214621731786e-4,ATF7IP2
ENSG00000166848,543.3159907387965,1.168202468457587,0.09271644684600411,3.6917444910049598e-37,1.9449979823226457e-35,TERF2IP
ENSG00000166900,93.58376873037706,2.0420506018558062,0.21721954656849646,6.056104781171558e-22,1.2072777921876028e-20,STX3
ENSG00000166987,389.185162991863,1.0228091233449794,0.10137156176107001,1.4465313708217325e-24,3.5673046435143246e-23,MBD6
ENSG00000167522,2246.084483856878,1.1375865548115107,0.07196347307400945,5.392048105888436e-57,7.54282453571135e-55,ANKRD11
ENSG00000167874,4.633407320756913,1.2698080542701389,1.3126696346067153,0.017777680660136214,0.0365255031744784,TMEM88
ENSG00000167968,15.615359063702826,1.3903651899980587,0.5267248952319187,9.045383277644212e-4,0.0025398760070311924,DNASE1L2
ENSG00000167981,27.528003254582373,1.4132874048142825,0.3898342613844215,3.5313685101794406e-5,1.278525587119183e-4,ZNF597
ENSG00000167996,13569.547258550208,1.1749276569997342,0.04676735842591808,4.333431745176622e-140,5.022756923498647e-137,FTH1
ENSG00000168003,1854.5262271835752,2.361926523344399,0.06417252387069401,1.1714275384390604e-297,9.504377333125316e-294,SLC3A2
ENSG00000168066,1715.9275526620725,1.0604940771292217,0.061308570445168485,1.083837048147939e-67,2.4426977472634176e-65,SF1
ENSG00000168209,347.4222529839379,1.8876106929388405,0.12742428575010964,1.6324584273689914e-50,1.8395765903414322e-48,DDIT4
ENSG00000168283,447.94203200822403,1.0958698120412573,0.09829257752994798,1.568053769391781e-29,5.368103062430471e-28,BMI1
ENSG00000168301,92.09592180827472,1.01132457424141,0.20957595198985607,3.046331674479114e-7,1.5070982951759933e-6,KCTD6
ENSG00000168389,50.440146904848575,1.5518615633373367,0.2829976088980826,5.0586114124663904e-9,3.11522153283082e-8,MFSD2A
ENSG00000168488,902.9107512866236,1.1861228393598744,0.08679252803745328,3.1457151642785315e-43,2.3853046715302675e-41,ATXN2L
ENSG00000168564,102.91162550918976,1.4254377002565757,0.202504018850076,2.7392974982968373e-13,2.644293902728303e-12,CDKN2AIP
ENSG00000168646,9.821815558961378,1.1216604202794174,0.6665146007085778,0.010680167453945878,0.02328770186444232,AXIN2
ENSG00000168685,31.074357998579462,1.8896311417649891,0.3858458010412869,9.852829546116345e-8,5.19096964431266e-7,IL7R
ENSG00000168769,70.7966350127767,1.5914296935167365,0.25050438492515964,2.43873498014567e-11,1.9600471779506581e-10,TET2
ENSG00000168811,12.948041386838453,1.352300201695353,0.6162535092006678,0.0028585889403573506,0.00718165702665718,IL12A
ENSG00000168826,28.369278272291798,1.0274235684615858,0.3724463741956035,0.0010493273660511164,0.0029062015990632298,ZBTB49
ENSG00000168827,334.44349349263666,1.0494744008806576,0.1099648304672339,3.032080897267795e-22,6.24385491370108e-21,GFM1
ENSG00000168878,5.000809062985868,1.2088312587705943,1.1727471061048613,0.018664139498464367,0.03813915018783293,SFTPB
ENSG00000168917,132.6958320562483,1.1617293260343542,0.1696911805183275,1.4011110422532832e-12,1.2758602066579138e-11,SLC35G2
ENSG00000169155,372.910809863211,1.0894249369568274,0.11866710109969482,8.143838388358185e-21,1.4915357283057366e-19,ZBTB43
ENSG00000169242,73.70901805686306,1.0291863221032442,0.22468563145338596,9.747131987479504e-7,4.464202956839681e-6,EFNA1
ENSG00000169247,11.880890798714463,1.5269117903909142,0.6418440631298382,0.001506586597431564,0.004024260200250533,SH3TC2
ENSG00000169402,8.200720597877705,6.988869520346513,2.5713322028599768,3.108408346174645e-7,1.533601162462024e-6,RSPH10B2
ENSG00000169429,4.042093204199764,5.5001695307065726,2.542833437400872,7.709448770097436e-5,2.6426114320314976e-4,CXCL8
ENSG00000169629,136.08197923669252,1.5307565129482095,0.5788231426718985,6.853885897991536e-4,0.0019786160196888216,RGPD8
ENSG00000169635,142.62641209351463,1.016517400691651,0.16176577780008414,7.555440413301652e-11,5.76951207466569e-10,HIC2
ENSG00000169682,41.8803797497855,2.282146544991155,0.33464071656341104,8.918531858660297e-13,8.222785026731856e-12,SPNS1
